sample_a,sample_b,pair_type,similarity
杨戴/铸剑__chunk002,蓝/孤独者__chunk003,cross,0.806631
杨戴/铸剑__chunk002,蓝/孤独者__chunk004,cross,0.905854
杨戴/铸剑__chunk002,蓝/幸福的家庭__chunk001,cross,0.908390
杨戴/铸剑__chunk002,蓝/故乡__chunk001,cross,0.874934
杨戴/铸剑__chunk002,蓝/故乡__chunk002,cross,0.864056
杨戴/铸剑__chunk002,蓝/明天__chunk001,cross,0.875058
杨戴/铸剑__chunk002,蓝/狂人日记__chunk001,cross,0.834773
杨戴/铸剑__chunk002,蓝/狂人日记__chunk002,cross,0.859151
杨戴/铸剑__chunk002,蓝/社戏__chunk001,cross,0.850721
杨戴/铸剑__chunk002,蓝/社戏__chunk002,cross,0.908707
杨戴/铸剑__chunk002,蓝/祝福__chunk001,cross,0.855509
杨戴/铸剑__chunk002,蓝/祝福__chunk002,cross,0.811056
杨戴/铸剑__chunk002,蓝/祝福__chunk003,cross,0.804714
杨戴/铸剑__chunk002,蓝/离婚__chunk001,cross,0.937491
杨戴/铸剑__chunk002,蓝/离婚__chunk002,cross,0.855727
杨戴/铸剑__chunk002,蓝/肥皂__chunk001,cross,0.884738
杨戴/铸剑__chunk002,蓝/肥皂__chunk002,cross,0.901278
杨戴/铸剑__chunk002,蓝/药__chunk001,cross,0.935473
杨戴/铸剑__chunk002,蓝/铸剑__chunk001,cross,0.944574
杨戴/铸剑__chunk002,蓝/铸剑__chunk002,cross,0.953985
杨戴/铸剑__chunk002,蓝/铸剑__chunk003,cross,0.916613
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk001,cross,0.852692
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk002,cross,0.833797
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk003,cross,0.849410
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk004,cross,0.872423
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk005,cross,0.845305
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk006,cross,0.865894
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk007,cross,0.902075
杨戴/铸剑__chunk002,蓝/阿Q正传__chunk008,cross,0.871764
杨戴/铸剑__chunk002,蓝/风波__chunk001,cross,0.903018
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk001,same,0.814718
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk002,same,0.836444
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk003,same,0.828546
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk004,same,0.822571
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk005,same,0.852623
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk006,same,0.835745
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk007,same,0.838062
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk008,same,0.834283
杨戴/铸剑__chunk003,杨戴/阿Q正传__chunk009,same,0.829140
杨戴/铸剑__chunk003,杨戴/风波__chunk001,same,0.902058
杨戴/铸剑__chunk003,杨戴/风波__chunk002,same,0.875263
杨戴/铸剑__chunk003,蓝/伤逝__chunk001,cross,0.803959
杨戴/铸剑__chunk003,蓝/伤逝__chunk002,cross,0.830519
杨戴/铸剑__chunk003,蓝/伤逝__chunk003,cross,0.809374
杨戴/铸剑__chunk003,蓝/在酒楼上__chunk001,cross,0.874780
杨戴/铸剑__chunk003,蓝/在酒楼上__chunk002,cross,0.780763
杨戴/铸剑__chunk003,蓝/奔月__chunk001,cross,0.909381
杨戴/铸剑__chunk003,蓝/奔月__chunk002,cross,0.913061
杨戴/铸剑__chunk003,蓝/孤独者__chunk001,cross,0.863903
杨戴/铸剑__chunk003,蓝/孤独者__chunk002,cross,0.856629
杨戴/铸剑__chunk003,蓝/孤独者__chunk003,cross,0.789608
杨戴/铸剑__chunk003,蓝/孤独者__chunk004,cross,0.868101
杨戴/铸剑__chunk003,蓝/幸福的家庭__chunk001,cross,0.886314
杨戴/铸剑__chunk003,蓝/故乡__chunk001,cross,0.861430
杨戴/铸剑__chunk003,蓝/故乡__chunk002,cross,0.824434
杨戴/铸剑__chunk003,蓝/明天__chunk001,cross,0.871711
杨戴/铸剑__chunk003,蓝/狂人日记__chunk001,cross,0.834609
杨戴/铸剑__chunk003,蓝/狂人日记__chunk002,cross,0.836076
杨戴/铸剑__chunk003,蓝/社戏__chunk001,cross,0.846277
杨戴/铸剑__chunk003,蓝/社戏__chunk002,cross,0.906524
杨戴/铸剑__chunk003,蓝/祝福__chunk001,cross,0.835912
杨戴/铸剑__chunk003,蓝/祝福__chunk002,cross,0.823486
杨戴/铸剑__chunk003,蓝/祝福__chunk003,cross,0.806538
杨戴/铸剑__chunk003,蓝/离婚__chunk001,cross,0.919336
杨戴/铸剑__chunk003,蓝/离婚__chunk002,cross,0.836654
杨戴/铸剑__chunk003,蓝/肥皂__chunk001,cross,0.865076
杨戴/铸剑__chunk003,蓝/肥皂__chunk002,cross,0.883680
杨戴/铸剑__chunk003,蓝/药__chunk001,cross,0.907715
杨戴/铸剑__chunk003,蓝/铸剑__chunk001,cross,0.930641
杨戴/铸剑__chunk003,蓝/铸剑__chunk002,cross,0.918744
杨戴/铸剑__chunk003,蓝/铸剑__chunk003,cross,0.929787
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk001,cross,0.823373
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk002,cross,0.794871
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk003,cross,0.808189
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk004,cross,0.839038
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk005,cross,0.817899
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk006,cross,0.846442
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk007,cross,0.875412
杨戴/铸剑__chunk003,蓝/阿Q正传__chunk008,cross,0.865595
杨戴/铸剑__chunk003,蓝/风波__chunk001,cross,0.878004
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,same,0.952452
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk003,same,0.927581
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk004,same,0.925760
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk005,same,0.952382
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk006,same,0.943694
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk007,same,0.932248
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk008,same,0.923698
杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk009,same,0.889697
杨戴/阿Q正传__chunk001,杨戴/风波__chunk001,same,0.822782
杨戴/阿Q正传__chunk001,杨戴/风波__chunk002,same,0.788709
杨戴/阿Q正传__chunk001,蓝/伤逝__chunk001,cross,0.803520
杨戴/阿Q正传__chunk001,蓝/伤逝__chunk002,cross,0.798503
杨戴/阿Q正传__chunk001,蓝/伤逝__chunk003,cross,0.793271
杨戴/阿Q正传__chunk001,蓝/在酒楼上__chunk001,cross,0.839335
杨戴/阿Q正传__chunk001,蓝/在酒楼上__chunk002,cross,0.800156
杨戴/阿Q正传__chunk001,蓝/奔月__chunk001,cross,0.823462
杨戴/阿Q正传__chunk001,蓝/奔月__chunk002,cross,0.812970
杨戴/阿Q正传__chunk001,蓝/孤独者__chunk001,cross,0.849700
杨戴/阿Q正传__chunk001,蓝/孤独者__chunk002,cross,0.817673
杨戴/阿Q正传__chunk001,蓝/孤独者__chunk003,cross,0.776763
杨戴/阿Q正传__chunk001,蓝/孤独者__chunk004,cross,0.817653
杨戴/阿Q正传__chunk001,蓝/幸福的家庭__chunk001,cross,0.828320
杨戴/阿Q正传__chunk001,蓝/故乡__chunk001,cross,0.835277
杨戴/阿Q正传__chunk001,蓝/故乡__chunk002,cross,0.804571
杨戴/阿Q正传__chunk001,蓝/明天__chunk001,cross,0.824548
杨戴/阿Q正传__chunk001,蓝/狂人日记__chunk001,cross,0.794830
杨戴/阿Q正传__chunk001,蓝/狂人日记__chunk002,cross,0.795379
杨戴/阿Q正传__chunk001,蓝/社戏__chunk001,cross,0.830008
杨戴/阿Q正传__chunk001,蓝/社戏__chunk002,cross,0.821714
杨戴/阿Q正传__chunk001,蓝/祝福__chunk001,cross,0.822492
杨戴/阿Q正传__chunk001,蓝/祝福__chunk002,cross,0.788685
杨戴/阿Q正传__chunk001,蓝/祝福__chunk003,cross,0.786874
杨戴/阿Q正传__chunk001,蓝/离婚__chunk001,cross,0.829390
杨戴/阿Q正传__chunk001,蓝/离婚__chunk002,cross,0.783415
杨戴/阿Q正传__chunk001,蓝/肥皂__chunk001,cross,0.808363
杨戴/阿Q正传__chunk001,蓝/肥皂__chunk002,cross,0.806402
杨戴/阿Q正传__chunk001,蓝/药__chunk001,cross,0.794884
杨戴/阿Q正传__chunk001,蓝/铸剑__chunk001,cross,0.833919
杨戴/阿Q正传__chunk001,蓝/铸剑__chunk002,cross,0.837206
杨戴/阿Q正传__chunk001,蓝/铸剑__chunk003,cross,0.809615
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk001,cross,0.934273
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk002,cross,0.907874
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk003,cross,0.904576
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk004,cross,0.909796
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk005,cross,0.925284
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk006,cross,0.922556
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk007,cross,0.894708
杨戴/阿Q正传__chunk001,蓝/阿Q正传__chunk008,cross,0.919688
杨戴/阿Q正传__chunk001,蓝/风波__chunk001,cross,0.816187
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,same,0.950138
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk004,same,0.955704
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk005,same,0.965629
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk006,same,0.949432
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk007,same,0.946456
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk008,same,0.939861
杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk009,same,0.921817
杨戴/阿Q正传__chunk002,杨戴/风波__chunk001,same,0.849861
杨戴/阿Q正传__chunk002,杨戴/风波__chunk002,same,0.805931
杨戴/阿Q正传__chunk002,蓝/伤逝__chunk001,cross,0.793320
杨戴/阿Q正传__chunk002,蓝/伤逝__chunk002,cross,0.771223
杨戴/阿Q正传__chunk002,蓝/伤逝__chunk003,cross,0.763670
杨戴/阿Q正传__chunk002,蓝/在酒楼上__chunk001,cross,0.819763
杨戴/阿Q正传__chunk002,蓝/在酒楼上__chunk002,cross,0.778694
杨戴/阿Q正传__chunk002,蓝/奔月__chunk001,cross,0.836432
杨戴/阿Q正传__chunk002,蓝/奔月__chunk002,cross,0.825142
杨戴/阿Q正传__chunk002,蓝/孤独者__chunk001,cross,0.861139
杨戴/阿Q正传__chunk002,蓝/孤独者__chunk002,cross,0.810461
杨戴/阿Q正传__chunk002,蓝/孤独者__chunk003,cross,0.735102
杨戴/阿Q正传__chunk002,蓝/孤独者__chunk004,cross,0.836554
杨戴/阿Q正传__chunk002,蓝/幸福的家庭__chunk001,cross,0.829327
杨戴/阿Q正传__chunk002,蓝/故乡__chunk001,cross,0.836132
杨戴/阿Q正传__chunk002,蓝/故乡__chunk002,cross,0.801833
杨戴/阿Q正传__chunk002,蓝/明天__chunk001,cross,0.839018
杨戴/阿Q正传__chunk002,蓝/狂人日记__chunk001,cross,0.773240
杨戴/阿Q正传__chunk002,蓝/狂人日记__chunk002,cross,0.772456
杨戴/阿Q正传__chunk002,蓝/社戏__chunk001,cross,0.817102
杨戴/阿Q正传__chunk002,蓝/社戏__chunk002,cross,0.824297
杨戴/阿Q正传__chunk002,蓝/祝福__chunk001,cross,0.803081
杨戴/阿Q正传__chunk002,蓝/祝福__chunk002,cross,0.789094
杨戴/阿Q正传__chunk002,蓝/祝福__chunk003,cross,0.789057
杨戴/阿Q正传__chunk002,蓝/离婚__chunk001,cross,0.836526
杨戴/阿Q正传__chunk002,蓝/离婚__chunk002,cross,0.774667
杨戴/阿Q正传__chunk002,蓝/肥皂__chunk001,cross,0.815635
杨戴/阿Q正传__chunk002,蓝/肥皂__chunk002,cross,0.806734
杨戴/阿Q正传__chunk002,蓝/药__chunk001,cross,0.826292
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk001,cross,0.848683
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk002,cross,0.847464
杨戴/阿Q正传__chunk002,蓝/铸剑__chunk003,cross,0.830360
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk001,cross,0.921179
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk002,cross,0.930668
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk003,cross,0.927779
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk004,cross,0.920368
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk005,cross,0.927988
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk006,cross,0.923006
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk007,cross,0.912535
杨戴/阿Q正传__chunk002,蓝/阿Q正传__chunk008,cross,0.935335
杨戴/阿Q正传__chunk002,蓝/风波__chunk001,cross,0.825634
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,same,0.972941
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk005,same,0.947191
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk006,same,0.956347
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk007,same,0.929304
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk008,same,0.956778
杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk009,same,0.923140
杨戴/阿Q正传__chunk003,杨戴/风波__chunk001,same,0.854102
杨戴/阿Q正传__chunk003,杨戴/风波__chunk002,same,0.834335
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk001,cross,0.803835
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk002,cross,0.799683
杨戴/阿Q正传__chunk003,蓝/伤逝__chunk003,cross,0.793444
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk001,cross,0.828732
杨戴/阿Q正传__chunk003,蓝/在酒楼上__chunk002,cross,0.775094
杨戴/阿Q正传__chunk003,蓝/奔月__chunk001,cross,0.843748
杨戴/阿Q正传__chunk003,蓝/奔月__chunk002,cross,0.835975
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk001,cross,0.868643
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk002,cross,0.835916
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk003,cross,0.762346
杨戴/阿Q正传__chunk003,蓝/孤独者__chunk004,cross,0.859562
杨戴/阿Q正传__chunk003,蓝/幸福的家庭__chunk001,cross,0.846158
杨戴/阿Q正传__chunk003,蓝/故乡__chunk001,cross,0.854711
杨戴/阿Q正传__chunk003,蓝/故乡__chunk002,cross,0.821731
杨戴/阿Q正传__chunk003,蓝/明天__chunk001,cross,0.856970
杨戴/阿Q正传__chunk003,蓝/狂人日记__chunk001,cross,0.796740
杨戴/阿Q正传__chunk003,蓝/狂人日记__chunk002,cross,0.789179
杨戴/阿Q正传__chunk003,蓝/社戏__chunk001,cross,0.813927
杨戴/阿Q正传__chunk003,蓝/社戏__chunk002,cross,0.836838
杨戴/阿Q正传__chunk003,蓝/祝福__chunk001,cross,0.819631
杨戴/阿Q正传__chunk003,蓝/祝福__chunk002,cross,0.800833
杨戴/阿Q正传__chunk003,蓝/祝福__chunk003,cross,0.810261
杨戴/阿Q正传__chunk003,蓝/离婚__chunk001,cross,0.846034
杨戴/阿Q正传__chunk003,蓝/离婚__chunk002,cross,0.794451
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk001,cross,0.823350
杨戴/阿Q正传__chunk003,蓝/肥皂__chunk002,cross,0.814919
杨戴/阿Q正传__chunk003,蓝/药__chunk001,cross,0.835864
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk001,cross,0.854360
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk002,cross,0.851036
杨戴/阿Q正传__chunk003,蓝/铸剑__chunk003,cross,0.829541
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk001,cross,0.910109
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk002,cross,0.934699
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk003,cross,0.947277
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk004,cross,0.945577
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk005,cross,0.934777
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk006,cross,0.929503
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk007,cross,0.923229
杨戴/阿Q正传__chunk003,蓝/阿Q正传__chunk008,cross,0.954478
杨戴/阿Q正传__chunk003,蓝/风波__chunk001,cross,0.847558
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,same,0.944144
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk006,same,0.960679
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk007,same,0.922943
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk008,same,0.957960
杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk009,same,0.914059
杨戴/阿Q正传__chunk004,杨戴/风波__chunk001,same,0.842115
杨戴/阿Q正传__chunk004,杨戴/风波__chunk002,same,0.823667
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk001,cross,0.771109
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk002,cross,0.785626
杨戴/阿Q正传__chunk004,蓝/伤逝__chunk003,cross,0.768881
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk001,cross,0.818356
杨戴/阿Q正传__chunk004,蓝/在酒楼上__chunk002,cross,0.771188
杨戴/阿Q正传__chunk004,蓝/奔月__chunk001,cross,0.835708
杨戴/阿Q正传__chunk004,蓝/奔月__chunk002,cross,0.829618
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk001,cross,0.858265
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk002,cross,0.829790
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk003,cross,0.752410
杨戴/阿Q正传__chunk004,蓝/孤独者__chunk004,cross,0.836376
杨戴/阿Q正传__chunk004,蓝/幸福的家庭__chunk001,cross,0.831344
杨戴/阿Q正传__chunk004,蓝/故乡__chunk001,cross,0.845188
杨戴/阿Q正传__chunk004,蓝/故乡__chunk002,cross,0.807793
杨戴/阿Q正传__chunk004,蓝/明天__chunk001,cross,0.827909
杨戴/阿Q正传__chunk004,蓝/狂人日记__chunk001,cross,0.780412
杨戴/阿Q正传__chunk004,蓝/狂人日记__chunk002,cross,0.785842
杨戴/阿Q正传__chunk004,蓝/社戏__chunk001,cross,0.795659
杨戴/阿Q正传__chunk004,蓝/社戏__chunk002,cross,0.821928
杨戴/阿Q正传__chunk004,蓝/祝福__chunk001,cross,0.799719
杨戴/阿Q正传__chunk004,蓝/祝福__chunk002,cross,0.785374
杨戴/阿Q正传__chunk004,蓝/祝福__chunk003,cross,0.789420
杨戴/阿Q正传__chunk004,蓝/离婚__chunk001,cross,0.835915
杨戴/阿Q正传__chunk004,蓝/离婚__chunk002,cross,0.790423
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk001,cross,0.820402
杨戴/阿Q正传__chunk004,蓝/肥皂__chunk002,cross,0.800838
杨戴/阿Q正传__chunk004,蓝/药__chunk001,cross,0.823040
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk001,cross,0.848199
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk002,cross,0.845136
杨戴/阿Q正传__chunk004,蓝/铸剑__chunk003,cross,0.809782
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk001,cross,0.893092
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk002,cross,0.931010
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk003,cross,0.933016
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk004,cross,0.935368
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk005,cross,0.927842
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk006,cross,0.921102
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk007,cross,0.903091
杨戴/阿Q正传__chunk004,蓝/阿Q正传__chunk008,cross,0.948402
杨戴/阿Q正传__chunk004,蓝/风波__chunk001,cross,0.824186
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,same,0.953526
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk007,same,0.957474
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk008,same,0.947131
杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk009,same,0.927219
杨戴/阿Q正传__chunk005,杨戴/风波__chunk001,same,0.871820
杨戴/阿Q正传__chunk005,杨戴/风波__chunk002,same,0.830076
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk001,cross,0.802765
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk002,cross,0.795273
杨戴/阿Q正传__chunk005,蓝/伤逝__chunk003,cross,0.789199
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk001,cross,0.842448
杨戴/阿Q正传__chunk005,蓝/在酒楼上__chunk002,cross,0.791330
杨戴/阿Q正传__chunk005,蓝/奔月__chunk001,cross,0.855391
杨戴/阿Q正传__chunk005,蓝/奔月__chunk002,cross,0.840046
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk001,cross,0.874367
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk002,cross,0.826147
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk003,cross,0.760124
杨戴/阿Q正传__chunk005,蓝/孤独者__chunk004,cross,0.850742
杨戴/阿Q正传__chunk005,蓝/幸福的家庭__chunk001,cross,0.842819
杨戴/阿Q正传__chunk005,蓝/故乡__chunk001,cross,0.857089
杨戴/阿Q正传__chunk005,蓝/故乡__chunk002,cross,0.818570
杨戴/阿Q正传__chunk005,蓝/明天__chunk001,cross,0.859078
杨戴/阿Q正传__chunk005,蓝/狂人日记__chunk001,cross,0.790704
杨戴/阿Q正传__chunk005,蓝/狂人日记__chunk002,cross,0.784154
杨戴/阿Q正传__chunk005,蓝/社戏__chunk001,cross,0.837720
杨戴/阿Q正传__chunk005,蓝/社戏__chunk002,cross,0.856847
杨戴/阿Q正传__chunk005,蓝/祝福__chunk001,cross,0.832403
杨戴/阿Q正传__chunk005,蓝/祝福__chunk002,cross,0.814774
杨戴/阿Q正传__chunk005,蓝/祝福__chunk003,cross,0.803396
杨戴/阿Q正传__chunk005,蓝/离婚__chunk001,cross,0.857991
杨戴/阿Q正传__chunk005,蓝/离婚__chunk002,cross,0.783712
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk001,cross,0.827779
杨戴/阿Q正传__chunk005,蓝/肥皂__chunk002,cross,0.821432
杨戴/阿Q正传__chunk005,蓝/药__chunk001,cross,0.841652
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk001,cross,0.854406
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk002,cross,0.856108
杨戴/阿Q正传__chunk005,蓝/铸剑__chunk003,cross,0.849276
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk001,cross,0.927095
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk002,cross,0.919688
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk003,cross,0.927532
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk004,cross,0.928201
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk005,cross,0.941629
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk006,cross,0.932721
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk007,cross,0.924820
杨戴/阿Q正传__chunk005,蓝/阿Q正传__chunk008,cross,0.943546
杨戴/阿Q正传__chunk005,蓝/风波__chunk001,cross,0.846202
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,same,0.932930
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk008,same,0.960318
杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk009,same,0.907052
杨戴/阿Q正传__chunk006,杨戴/风波__chunk001,same,0.858820
杨戴/阿Q正传__chunk006,杨戴/风波__chunk002,same,0.823795
杨戴/阿Q正传__chunk006,蓝/伤逝__chunk001,cross,0.792033
杨戴/阿Q正传__chunk006,蓝/伤逝__chunk002,cross,0.800601
杨戴/阿Q正传__chunk006,蓝/伤逝__chunk003,cross,0.786841
杨戴/阿Q正传__chunk006,蓝/在酒楼上__chunk001,cross,0.831659
杨戴/阿Q正传__chunk006,蓝/在酒楼上__chunk002,cross,0.797369
