,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
蓝/铸剑__chunk006,1.125940,1.381111,1.255642,1.404542,1.367644,1.304711,1.277533,1.165026,1.213057,1.487024,1.235358,1.279937,0.995420,1.176921,1.053460,1.180694,1.014428,0.971129,1.253140,1.274001,1.176415,1.529147,1.071718,1.273560,1.299754,1.237007,1.019206,1.260683,1.337695,1.333788,1.338070,1.184099,1.062719,1.413500,1.215445,1.411383,1.360294,1.416621,1.170766,1.239369,1.024816,1.067204,0.997664,1.381030,1.241654,1.279168,1.256927,1.371877,1.245055,1.081709,1.116571,1.211703,1.116562,1.242038,1.164708,1.054157,0.922594,0.984604,1.076935,0.986566,0.938312,0.789885,0.981161,0.920267,0.668222,0.894540,1.286256,1.285292,1.104061,1.196601,1.169647,1.145074,1.048106,1.165425,1.130357,1.061776,1.343516,1.147207,1.072521,1.177043,1.378126,1.122331,1.275276,1.053010,1.102930,1.043361,1.062157,1.240897,1.245832,1.228177,1.212787,1.176331,1.235115,0.906019,1.104007,1.386067,1.324241,1.050880,1.136884,0.875846,1.168313,0.948603,0.901041,1.074376,1.168090,1.182164,1.272734,0.919930,1.082556,1.073253,0.996844,1.072933,1.112943,1.224456,1.040547,0.969244,0.944800,1.172410,1.237003,1.093360,0.979056,1.141502,0.920880,0.980638,1.076611,1.092429,0.996374,1.133081,1.238801,1.179521,1.009184,0.916434,0.981091,1.145199,0.964442,1.155977,1.107075,1.047137,0.874589,0.890440,0.935824,0.964161,0.912012,0.813621,0.866002,0.708551,0.000000,0.863424,1.106781,1.198148,1.085725,1.031502,1.033137,1.063152,1.006279,1.082998,0.988846,1.023580,0.989895,0.984599,1.074857,0.981240,1.084074,1.143950,1.087667,0.937811,0.967278,0.874247
蓝/铸剑__chunk007,1.095362,1.201255,1.254980,1.096274,1.289379,1.120547,1.254790,1.141757,1.161467,1.302835,1.090211,1.174037,1.076417,1.298595,1.186563,1.077428,0.904150,0.948746,1.139485,1.177273,1.065002,1.396194,1.045676,1.397728,1.337543,1.303963,1.284042,1.237285,1.245377,1.293142,1.245528,1.156040,1.169334,1.287854,1.256846,1.474078,1.475786,1.441571,1.171906,1.033018,0.987152,1.103859,1.085869,1.291890,1.093718,1.233093,1.131134,1.286652,1.277397,1.230230,1.156441,1.130762,1.142056,1.261362,1.217518,1.149706,1.236634,1.089818,1.078220,1.112775,1.031977,0.991654,0.962952,1.193850,1.010210,0.696732,1.223825,1.260682,1.198965,1.120193,1.072745,1.167002,1.128541,1.188037,1.145789,1.024655,1.260681,1.189014,1.055042,1.084980,1.279966,1.247337,1.171403,1.026726,1.127994,1.040500,1.167528,1.151976,1.223784,1.184039,1.208005,1.246352,1.191543,1.006831,1.108963,1.361486,1.265842,1.147099,1.267742,1.070808,1.193980,0.975312,0.999649,1.184706,1.154116,1.137970,1.290698,1.030737,1.231164,1.222858,1.100089,1.453818,1.121363,1.308035,1.109146,0.996105,1.110479,1.133515,1.387289,1.256299,1.012862,1.036074,0.957196,1.114240,1.017652,1.130509,1.010642,1.182167,1.313944,1.275657,1.141272,1.155394,0.985511,1.345268,1.180731,1.222771,1.309658,1.210689,1.152797,1.224373,1.053419,1.202001,1.156533,0.981829,0.886205,1.129625,0.863424,0.000000,1.133455,1.141850,1.166863,1.080870,1.247542,1.037690,1.079179,1.051737,1.097103,0.899502,0.973976,1.154079,1.019319,1.032542,1.137938,1.328629,1.215294,1.058008,1.129277,1.000258
蓝/阿Q正传__chunk001,1.098805,1.192680,1.136927,1.218043,1.212770,1.116920,1.072989,1.082169,1.063558,1.122533,1.117671,1.194071,0.969385,1.009288,1.016587,1.148692,1.082927,0.942857,1.042347,1.065635,0.947259,1.076115,1.087309,1.307371,1.187823,1.091174,1.176686,1.099601,1.135661,1.208150,1.115798,1.022064,1.120807,1.394056,1.068704,1.217464,1.135685,1.232295,1.123532,1.152548,1.153933,1.135577,0.995709,1.070757,1.058750,1.109055,1.125681,1.327850,1.147307,0.944053,1.019617,0.960204,1.021634,1.067830,1.030849,0.929522,1.162218,1.016030,1.086211,0.916727,0.866055,1.018150,0.974806,1.110487,1.059309,1.207992,0.629427,0.856878,0.951094,0.957230,0.907439,0.921709,0.845782,0.959039,0.972287,0.876570,1.012727,0.931559,1.082159,1.105027,1.001202,1.033295,1.082959,1.012020,1.053480,0.955509,1.025858,1.168569,1.045023,1.176653,1.020344,1.097808,1.109032,0.939822,0.987294,1.133134,1.152163,0.983100,0.979529,0.947682,1.146092,0.995224,1.035196,1.014408,1.031471,1.138119,1.045750,0.957338,1.097250,1.091129,0.995927,1.370557,1.022366,1.177784,1.041896,0.975405,1.053160,1.112439,1.099338,1.120563,1.015541,1.124347,1.063692,1.093756,0.978674,0.961928,1.082111,1.163638,1.316350,1.248236,1.155485,0.976791,1.048411,0.960183,1.048837,1.104805,1.115826,0.968515,1.151396,1.081297,1.069454,1.003343,0.876658,0.873101,0.889599,1.038612,1.106781,1.133455,0.000000,0.901483,1.052834,0.876564,0.971409,0.916439,0.879056,0.936948,0.926335,0.891206,0.903869,0.918443,0.958563,0.855033,0.945087,0.972930,1.076368,0.945842,1.037154,1.050813
蓝/阿Q正传__chunk002,1.072092,1.131836,1.107074,1.167369,1.125466,1.123919,1.132742,1.107247,1.038025,1.202240,1.119387,1.128059,1.059953,1.006204,1.123246,1.136705,1.056592,0.959776,1.082130,1.185559,1.055613,1.140130,1.099221,1.156914,1.268961,1.114520,1.217144,1.117665,1.192842,1.357798,1.202101,0.996158,1.173249,1.325335,1.154021,1.306665,1.212432,1.293375,1.116501,1.069168,1.256643,1.269134,1.157802,1.063581,1.106234,1.229076,1.204096,1.218292,1.120032,1.169971,1.164989,1.017713,1.010105,1.085800,1.041656,1.019382,1.184959,1.014817,1.072723,1.059947,1.044032,1.136671,1.062523,1.154478,1.217399,1.121180,0.897594,0.738428,0.957099,0.981950,1.040274,0.884774,0.991708,1.042857,0.967897,1.012440,1.082199,0.997666,1.033918,1.004255,1.021145,1.057561,1.082120,1.097048,1.094206,1.016165,1.030151,1.070130,1.137256,1.052155,1.089570,1.114796,1.164962,1.072782,1.073267,1.271748,1.183080,1.095231,1.072357,1.076941,1.333500,1.093146,1.044297,0.990948,1.087258,1.135462,1.143359,1.040897,1.085651,1.221690,1.028815,1.455664,1.031885,1.297636,1.146529,0.912548,1.182746,0.966099,1.134452,1.113730,1.050465,1.065193,1.124329,1.207422,1.050883,0.917620,1.130589,1.278398,1.380456,1.274122,1.255165,1.171902,1.175215,1.112195,1.108483,1.123925,1.135374,1.171350,1.225151,1.177544,1.139253,1.144116,0.953147,1.022472,0.973466,1.162760,1.198148,1.141850,0.901483,0.000000,1.102156,0.868749,1.112447,0.875553,1.027387,0.869263,0.917369,0.899180,0.862675,1.023538,0.932127,0.874925,0.951350,1.005620,1.089377,1.082325,0.994924,1.181447
蓝/阿Q正传__chunk003,1.163825,1.406245,1.259638,1.410818,1.306382,1.231047,1.311266,1.315018,1.256163,1.484915,1.278538,1.536158,1.010652,1.119613,1.074678,1.172857,1.089822,1.087629,1.253549,1.291614,1.298960,1.465900,1.178134,1.264502,1.332901,1.202055,1.096366,1.301691,1.257405,1.363061,1.231553,1.205810,1.097549,1.447020,1.371354,1.403632,1.435146,1.444590,1.276860,1.311956,1.167804,1.236900,1.196546,1.325708,1.337349,1.210932,1.344829,1.252464,1.193707,1.122632,1.221536,1.151120,1.194863,1.269739,1.222433,1.100425,1.186999,1.141624,1.181501,1.097693,1.116027,1.067757,1.166173,1.226656,1.129936,1.235261,1.157978,1.070482,0.887843,1.189512,1.003718,1.106579,0.888374,1.155665,1.078476,0.993609,1.269068,1.023622,1.032077,1.038110,1.089932,0.942420,1.130406,1.045191,1.039931,1.037357,1.080965,1.183341,1.242021,1.222206,1.091637,1.158842,1.285686,1.235959,1.176139,1.415519,1.243354,0.933020,1.139196,0.954684,1.274469,1.130676,1.031444,1.160317,1.102493,1.262047,1.247016,1.071704,1.152812,1.188858,0.973442,1.257770,1.138121,1.219785,1.020025,0.987299,1.062654,1.296032,1.223466,1.071407,1.073081,1.202404,1.118333,1.158406,1.142623,1.269716,1.134207,1.189086,1.286425,1.161343,1.213610,1.083705,1.069179,1.268531,1.096803,1.125925,1.281470,1.159104,1.194930,1.133698,1.031658,1.118645,1.058695,0.893537,1.040323,1.094886,1.085725,1.166863,1.052834,1.102156,0.000000,0.916006,0.946956,0.960090,0.969936,0.958358,0.937070,1.014151,1.041877,0.952275,1.070840,0.896703,0.972410,0.965315,1.153271,0.952416,0.980400,1.117397
蓝/阿Q正传__chunk004,1.135501,1.193174,1.116903,1.149291,1.172827,1.113884,1.171382,1.142847,1.086917,1.159780,1.044569,1.316730,1.077398,1.068360,0.980827,1.133782,0.980087,0.861878,1.144519,1.204802,1.125741,1.221599,1.072064,1.285154,1.382783,1.137579,1.050590,1.090748,1.264129,1.331854,1.232271,1.049014,1.067526,1.262883,1.297563,1.371219,1.197673,1.447385,1.041626,1.085345,1.101070,1.222921,1.065284,1.156120,1.169948,1.116732,1.226193,1.227905,1.111089,1.123515,1.117736,1.029301,1.068581,1.104890,1.132341,1.047692,1.134109,0.945290,1.147079,0.894920,1.031369,1.016288,1.027840,1.113114,1.108854,1.218628,1.004146,0.959646,0.934581,0.811587,0.954884,1.028997,0.755761,0.957509,0.917658,0.899642,1.058469,0.978398,1.047124,0.974333,0.938821,1.059792,1.063660,1.068833,1.056050,1.008271,1.052175,1.107639,1.142214,1.167444,0.988806,1.039414,1.198975,1.002232,0.998398,1.212601,1.076074,0.922894,0.995811,0.876851,1.134565,0.987631,1.018817,1.096879,1.076788,1.153678,1.079030,0.964776,1.050644,1.135076,0.943964,1.215264,1.016735,1.251587,1.079326,0.842353,0.972605,1.133347,1.257330,1.106668,1.072589,1.075090,1.040539,1.130394,0.959456,1.003133,0.993863,1.107821,1.279626,1.199382,1.165716,0.986694,1.060316,1.034395,1.020000,1.095860,1.069578,1.208445,1.078254,0.903153,1.091248,0.907880,0.972100,0.871476,0.945176,1.042884,1.031502,1.080870,0.876564,0.868749,0.916006,0.000000,0.838193,0.978251,0.887582,0.806171,0.910618,0.799959,0.868514,0.966693,0.933417,0.661402,0.871783,0.992422,0.994480,0.957233,0.924020,0.963021
蓝/阿Q正传__chunk005,1.272675,1.419712,1.136501,1.346351,1.248584,1.136800,1.266030,1.276363,1.114475,1.296532,1.246832,1.475189,1.062963,1.194488,0.977878,1.245171,1.026086,1.098489,1.197424,1.334028,1.153854,1.330154,1.147701,1.340317,1.391037,1.348294,1.120035,1.152219,1.296288,1.307202,1.298922,1.137830,1.013975,1.333559,1.443881,1.509326,1.470221,1.635396,1.235409,1.353862,1.223848,1.272233,1.093400,1.245541,1.184002,1.292661,1.301040,1.446995,1.229927,1.144535,1.127361,1.085910,1.096433,1.285276,1.155142,1.118102,1.207475,1.014381,1.167172,0.931389,0.955756,1.061073,0.951943,1.110694,1.202644,1.264828,1.196461,1.104852,1.002688,1.155171,0.879444,1.152048,0.844022,1.079402,0.998812,1.048188,1.166181,1.030396,1.058394,0.994635,1.089897,1.057839,1.041346,1.045779,1.096026,0.971826,1.025184,1.133522,1.195943,1.148662,1.041691,1.102793,1.200885,1.024062,1.058594,1.246986,1.189980,1.020266,1.048195,0.816136,1.222905,1.044202,1.076750,1.104648,1.183368,1.226157,1.104183,0.959386,1.112085,1.219379,1.068862,1.138755,1.022351,1.288844,0.991290,0.923961,0.911374,1.322229,1.417357,1.247658,1.038343,1.215688,1.106082,1.127536,1.000787,1.049517,1.121545,1.149173,1.255650,1.257636,1.209380,1.078260,1.072896,1.149273,0.964796,1.131010,1.112308,1.171252,1.066239,0.988982,1.128783,0.917039,0.979165,0.910824,0.937164,1.005784,1.033137,1.247542,0.971409,1.112447,0.946956,0.838193,0.000000,1.106737,0.859931,0.853825,0.876285,0.937244,0.921021,0.884998,0.994966,0.831671,0.987049,0.898131,0.898264,0.941251,0.914791,0.941866
蓝/阿Q正传__chunk006,0.987490,1.158872,1.121904,1.179980,1.206899,1.140708,1.044876,1.119494,1.068177,1.157029,1.143054,1.152211,0.991642,1.065895,1.051124,1.088837,0.845772,0.887189,1.035918,1.132899,0.982944,1.237431,1.035059,1.132929,1.239193,1.051509,1.037976,1.023758,1.112493,1.152464,1.110094,1.089085,1.128862,1.297973,1.203229,1.375929,1.163144,1.249764,1.032486,0.960738,1.041735,1.139389,1.030392,1.065492,1.119317,1.106888,1.056594,1.198098,1.108151,1.116106,0.992640,0.999032,1.045524,1.115586,1.147427,1.024045,1.112597,1.074537,1.025251,1.034960,1.018733,1.036519,1.018895,1.106136,1.131584,1.010174,0.932998,1.036261,0.844589,0.998269,0.923745,0.700352,0.929212,1.036512,1.009396,0.841563,1.045424,0.911197,0.868037,0.917771,1.033294,1.082242,1.022418,0.948079,1.139813,0.958603,1.084107,1.131878,1.182918,1.142875,1.061457,1.117358,1.238996,0.989840,1.023045,1.361885,1.198240,0.990460,0.982604,0.968718,1.262752,0.894235,1.024951,1.065134,1.101756,1.227535,1.172646,0.968333,1.006639,1.092895,0.972572,1.259422,1.010754,1.134290,1.037036,1.000679,0.979651,1.051195,1.106761,0.972314,1.036262,1.073993,1.060337,1.196626,1.000278,1.009847,1.024435,1.138390,1.233935,1.225557,1.181333,1.137776,1.056551,1.162651,1.104973,1.037072,1.147658,1.097976,1.160811,1.099347,1.012764,1.058765,0.933911,0.989403,1.014319,1.093785,1.063152,1.037690,0.916439,0.875553,0.960090,0.978251,1.106737,0.000000,0.955946,0.927555,0.952954,0.854233,0.888604,1.027981,0.904905,0.927818,0.965401,0.953039,1.070018,1.032598,1.013146,1.047645
蓝/阿Q正传__chunk007,1.225077,1.308905,1.159412,1.267543,1.228776,1.142295,1.152691,1.049172,1.168776,1.367270,1.227837,1.317362,0.897011,1.063945,0.911703,1.073529,1.060558,1.106896,1.178274,1.273080,1.053351,1.367665,1.102452,1.296188,1.306898,1.156227,1.045034,1.275394,1.235022,1.179462,1.188471,0.984470,1.015567,1.316299,1.429848,1.430561,1.465876,1.568964,1.023167,1.269099,1.087143,1.028709,1.065066,1.362137,1.206455,1.300869,1.204757,1.279363,1.257225,1.119998,1.084355,1.148989,1.008600,1.234688,1.086947,0.966158,1.003010,0.905952,1.061956,0.907177,0.816140,0.916217,0.860597,1.135661,1.017707,1.101301,1.127025,1.092089,1.083701,1.167694,0.905406,1.028276,0.727161,1.022697,0.920748,0.930264,1.119083,0.925190,0.940737,0.865244,1.139908,0.936231,1.058921,0.829787,1.134042,0.936980,1.080976,1.128330,1.118641,1.128166,1.110562,1.096324,1.124772,0.878652,0.896031,1.271678,1.122462,0.875827,1.043026,0.779595,1.079291,1.017012,0.980450,1.117525,1.041325,1.121892,1.097736,0.841895,1.050366,1.056951,1.006759,1.060772,1.094729,1.227585,0.916360,0.869208,0.785239,1.242752,1.291310,1.246780,0.841482,1.176070,0.958711,0.951690,0.998852,1.098501,1.053373,1.149965,1.190200,1.237959,1.111102,1.046740,0.983155,1.091660,0.953353,1.090908,1.102169,0.969072,0.987530,0.900575,0.820883,0.899185,0.847413,0.791418,0.816835,0.977880,1.006279,1.079179,0.879056,1.027387,0.969936,0.887582,0.859931,0.955946,0.000000,0.880972,0.839697,0.891426,0.852779,0.818039,0.893740,0.691304,0.830578,0.844037,0.908009,0.823261,1.005430,0.881350
蓝/阿Q正传__chunk008,1.128121,1.320463,1.255822,1.227309,1.190241,1.116373,1.177668,1.109993,1.073309,1.230033,1.112019,1.235763,0.986013,1.001729,1.071942,1.048027,0.860702,0.984029,1.144514,1.130809,1.111503,1.191428,1.054512,1.192343,1.287376,1.208955,1.154118,1.069905,1.198553,1.328536,1.164101,1.113784,0.960711,1.375842,1.351586,1.342033,1.230506,1.350515,1.135422,1.145624,1.059680,1.189597,1.102613,1.213877,1.218370,1.176240,1.168502,1.232527,1.230460,1.087191,1.148041,0.992316,1.079344,1.135946,1.102215,1.094895,1.075962,0.925263,1.084877,1.001393,0.925592,1.036710,1.020870,1.053307,1.017253,1.037707,1.020654,0.990708,0.982865,1.105761,0.893019,0.986538,0.897384,0.910400,0.928299,0.883276,1.029420,0.992624,0.951442,0.910500,1.025763,0.920193,1.085781,0.933968,1.053451,0.910894,0.984114,1.172967,1.162507,1.091491,1.087430,1.096717,1.168839,0.954943,0.918188,1.112019,1.092260,0.945755,1.023298,0.898364,1.094661,0.882258,1.010179,1.007943,1.104676,1.135901,1.037999,0.927670,0.951440,1.185715,1.050466,1.270375,0.837140,1.212960,1.024596,0.915365,0.925459,1.175544,1.158351,1.109718,1.050391,1.031898,0.988308,1.045630,0.994706,1.031257,1.010041,1.171833,1.226949,1.120270,1.134826,1.027851,0.995470,1.096045,0.945942,0.883198,1.053819,1.083395,1.132644,0.925871,1.036760,0.993973,0.874226,0.926225,0.934575,1.116568,1.082998,1.051737,0.936948,0.869263,0.958358,0.806171,0.853825,0.927555,0.880972,0.000000,0.934415,0.775999,0.886810,0.940638,0.880868,0.772537,0.785835,0.955874,1.054745,0.922621,0.920412,0.929556
蓝/阿Q正传__chunk009,1.088445,1.187030,1.014982,1.140977,1.107297,1.059502,1.185408,1.057909,1.032972,1.234411,1.060276,1.195642,1.018590,0.994204,0.873695,1.062449,0.993895,0.927140,1.007362,1.067510,0.971844,1.294730,0.936190,1.011056,1.241970,1.057246,1.089630,1.065087,1.110919,1.195364,1.070291,1.044993,0.985383,1.344924,1.148431,1.253035,1.211973,1.312621,0.957004,1.076341,0.940938,1.037921,1.010822,1.147090,1.005201,1.068488,1.096575,1.189297,1.106901,1.000994,1.022719,0.976152,1.008300,1.059682,1.058464,0.908221,0.936406,0.852800,0.961746,0.838582,0.880198,0.881866,0.933231,1.073124,1.006316,1.068696,1.075848,0.936607,0.882698,1.030684,0.876257,1.021079,0.747348,1.023820,0.622781,0.925039,1.012027,0.876906,0.872831,0.941557,0.969171,0.856234,0.990828,0.836024,1.012575,0.851924,1.084885,1.052413,1.064327,1.004637,1.035447,1.043642,1.051584,1.030751,0.894251,1.165696,1.057635,0.907863,0.961750,0.817986,1.086473,0.957855,0.816032,0.947533,0.940498,1.052972,1.057299,0.944915,0.929895,1.021738,0.937381,1.149438,0.932171,1.117437,0.868445,0.874545,0.906217,1.103804,1.176881,1.106799,0.899866,0.996977,0.902231,0.994263,0.986301,0.961031,0.962007,0.957214,1.133815,1.084161,1.160173,0.996327,1.002216,1.154483,0.905676,0.924932,1.069780,0.912885,0.905722,0.980526,1.043181,0.911386,0.791219,0.808620,0.903343,1.035333,0.988846,1.097103,0.926335,0.917369,0.937070,0.910618,0.876285,0.952954,0.839697,0.934415,0.000000,0.876482,0.899747,0.773488,0.915322,0.869855,0.767022,0.840625,0.988738,0.824713,0.880129,0.951281
蓝/阿Q正传__chunk010,1.104729,1.178472,1.116360,1.107154,1.114186,1.086374,1.148426,1.061952,0.955961,1.159058,0.993460,1.122805,1.000349,1.123418,0.942855,1.065646,0.849237,0.929342,1.076133,1.114423,1.020346,1.287269,0.962228,1.158580,1.154663,1.070834,1.140622,1.033513,1.138230,1.281049,1.168438,0.955429,1.041640,1.144935,1.181304,1.288251,1.253288,1.312705,0.973358,1.054479,1.006186,1.161906,1.021664,1.142230,1.010135,1.154629,1.036959,1.158871,1.154292,1.072826,0.962066,0.891893,1.047160,1.124402,0.999606,0.976597,1.070333,0.992727,1.059247,1.003999,1.015417,0.977301,1.063211,1.095368,1.022288,1.015387,0.921361,1.006168,0.891073,0.954791,0.932503,1.016338,0.854369,0.915522,1.014733,0.672607,0.838230,0.945094,0.874638,0.934736,1.043657,0.946861,1.022579,0.935837,0.922219,0.885196,1.078049,1.150623,1.156016,1.114066,1.067182,1.106798,1.147276,0.961483,0.953515,1.225321,1.123001,0.973349,1.004424,0.941217,1.088364,0.787363,0.977755,0.998435,0.971112,1.138785,1.158182,0.807356,0.988896,1.048575,0.791548,1.310666,0.886072,1.243473,1.051215,0.794696,0.925226,1.022491,1.082904,1.194481,0.899381,0.990101,0.937193,1.099094,0.910651,0.964610,1.001254,0.997862,1.272022,1.120404,1.168315,0.923721,0.952477,1.080129,1.058072,0.989040,0.966111,1.013728,1.071314,1.033632,1.065144,1.030904,0.987696,0.889860,0.952649,1.007726,1.023580,0.899502,0.891206,0.899180,1.014151,0.799959,0.937244,0.854233,0.891426,0.775999,0.876482,0.000000,0.692706,0.966755,0.878355,0.737665,0.861425,0.979140,1.005107,0.938164,0.827647,0.854051
蓝/阿Q正传__chunk011,1.109276,1.219294,1.111147,1.070647,1.111916,1.057888,1.102902,1.071529,1.049758,1.180708,1.034950,1.130297,1.045329,1.081272,1.010728,1.037912,0.865055,0.872840,1.033239,1.084005,1.056145,1.241631,1.005561,1.137576,1.235366,1.198265,1.129368,0.975155,1.075392,1.184304,1.133597,1.021963,0.884861,1.185556,1.148772,1.316120,1.252254,1.317702,1.097932,1.028167,0.884200,1.078843,0.976323,1.113723,1.014805,1.136552,1.145859,1.110704,1.163169,1.106890,0.969008,0.986628,1.039734,1.167961,1.017460,0.926194,1.026905,0.946123,0.924629,0.991652,0.884621,0.999468,1.041854,1.102675,1.008341,0.938036,0.997990,1.002056,0.969249,1.001453,1.003682,1.063403,0.948097,0.990971,0.965614,0.788659,0.844941,0.925766,0.926069,0.961530,1.071949,0.979492,1.007398,0.916048,1.014594,0.945227,1.076887,1.148131,1.185616,1.010278,1.073444,1.048079,1.092473,0.909523,0.966405,1.155089,1.136418,0.981626,1.040662,0.849880,1.122536,0.840787,0.948146,0.817914,0.981022,1.021664,1.089861,0.783250,1.052415,1.093560,0.964857,1.243354,0.876355,1.192405,0.887585,0.894887,0.850057,1.023177,1.144107,1.077495,0.921033,0.907308,0.987357,1.077338,0.956934,0.868799,1.051355,1.084910,1.255212,1.211091,1.059493,0.875034,0.994443,1.017809,0.987677,0.970368,0.905681,1.041253,1.004397,0.947347,1.029568,1.016063,0.910044,0.982246,0.866217,1.005606,0.989895,0.973976,0.903869,0.862675,1.041877,0.868514,0.921021,0.888604,0.852779,0.886810,0.899747,0.692706,0.000000,0.918499,0.822454,0.743162,0.887845,0.828384,0.935493,0.848411,0.905254,0.965959
