,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
蓝/铸剑__chunk007,1.095363,1.201246,1.254977,1.096272,1.289375,1.120546,1.254787,1.141750,1.161458,1.302829,1.090204,1.174032,1.076410,1.298593,1.186568,1.077420,0.904152,0.948752,1.139485,1.177271,1.064995,1.396189,1.045674,1.397723,1.337542,1.303961,1.284047,1.237277,1.245375,1.293139,1.245517,1.156035,1.169335,1.287861,1.256842,1.474073,1.475783,1.441564,1.171903,1.033011,0.987149,1.103859,1.085870,1.291894,1.093722,1.233097,1.131133,1.286657,1.277398,1.230228,1.156439,1.130769,1.142048,1.261360,1.217522,1.149701,1.236635,1.089816,1.078225,1.112772,1.031973,0.991646,0.962953,1.193853,1.010213,0.696734,1.223819,1.260680,1.198962,1.120187,1.072740,1.167002,1.128537,1.188041,1.145781,1.024661,1.260675,1.189007,1.055041,1.084970,1.279966,1.247330,1.171396,1.026723,1.127996,1.040504,1.167527,1.151969,1.223782,1.184037,1.207999,1.246347,1.191539,1.006824,1.108951,1.361476,1.265839,1.147090,1.267744,1.070813,1.193966,0.975312,0.999649,1.184709,1.154119,1.137966,1.290702,1.030740,1.231159,1.222864,1.100096,1.453823,1.121358,1.308038,1.109150,0.996111,1.110476,1.133508,1.387282,1.256305,1.012856,1.036069,0.957192,1.114241,1.015185,1.130515,1.010645,1.182167,1.313946,1.275662,1.141279,1.155385,0.985510,1.345273,1.180729,1.222770,1.309661,1.210684,1.152795,1.224371,1.053415,1.201996,1.156527,0.981826,0.886200,1.129622,0.863421,0.000000,1.133453,1.141849,1.166868,1.080871,1.247540,1.037689,1.079171,1.051733,1.097099,0.899506,0.973975,1.154078,1.019312,1.032541,1.137932,1.328624,1.215285,1.058011,1.129282,1.000263
蓝/阿Q正传__chunk001,1.098807,1.192674,1.136927,1.218046,1.212770,1.116924,1.072989,1.082166,1.063552,1.122532,1.117668,1.194070,0.969383,1.009290,1.016588,1.148688,1.082931,0.942858,1.042351,1.065638,0.947256,1.076114,1.087311,1.307370,1.187826,1.091176,1.176683,1.099597,1.135662,1.208152,1.115790,1.022050,1.120800,1.394057,1.068703,1.217462,1.135684,1.232289,1.123534,1.152544,1.153933,1.135583,0.995712,1.070759,1.058752,1.109051,1.125685,1.327851,1.147300,0.944042,1.019618,0.960205,1.021629,1.067832,1.030849,0.929520,1.162223,1.016032,1.086207,0.916728,0.866053,1.018148,0.974809,1.110490,1.059309,1.207994,0.629425,0.856881,0.951096,0.957228,0.907440,0.921715,0.845783,0.959042,0.972285,0.876567,1.012726,0.931554,1.082162,1.105022,1.001207,1.033291,1.082958,1.012021,1.053474,0.955514,1.025860,1.168566,1.045024,1.176655,1.020342,1.097808,1.109032,0.939820,0.987287,1.133129,1.152166,0.983096,0.979535,0.947680,1.146083,0.995228,1.035200,1.014410,1.031473,1.138121,1.045755,0.957338,1.097250,1.091127,0.995925,1.370561,1.022365,1.177780,1.041898,0.975406,1.053163,1.112436,1.099334,1.120561,1.015540,1.124347,1.063693,1.093761,0.980228,0.961925,1.082106,1.163631,1.316344,1.248233,1.155483,0.976774,1.048403,0.960186,1.048840,1.104807,1.115821,0.968514,1.151402,1.081298,1.069457,1.003343,0.876654,0.873105,0.889598,1.038615,1.106774,1.133453,0.000000,0.901485,1.052833,0.876559,0.971398,0.916443,0.879054,0.936950,0.926335,0.891207,0.903870,0.918446,0.958562,0.855036,0.945087,0.972929,1.076365,0.945843,1.037152,1.050810
蓝/阿Q正传__chunk002,1.072091,1.131830,1.107073,1.167374,1.125465,1.123921,1.132743,1.107244,1.038019,1.202238,1.119383,1.128057,1.059950,1.006205,1.123244,1.136702,1.056594,0.959775,1.082135,1.185561,1.055612,1.140128,1.099225,1.156912,1.268964,1.114522,1.217137,1.117661,1.192845,1.357800,1.202095,0.996141,1.173241,1.325334,1.154021,1.306664,1.212430,1.293373,1.116501,1.069165,1.256645,1.269136,1.157805,1.063583,1.106235,1.229069,1.204100,1.218293,1.120022,1.169958,1.164991,1.017710,1.010101,1.085801,1.041653,1.019381,1.184962,1.014819,1.072718,1.059951,1.044034,1.136672,1.062525,1.154478,1.217397,1.121180,0.897593,0.738432,0.957100,0.981951,1.040276,0.884779,0.991712,1.042857,0.967896,1.012434,1.082197,0.997661,1.033921,1.004249,1.021148,1.057557,1.082118,1.097047,1.094197,1.016165,1.030153,1.070126,1.137256,1.052158,1.089568,1.114798,1.164964,1.072782,1.073259,1.271743,1.183082,1.095227,1.072362,1.076937,1.333492,1.093149,1.044299,0.990945,1.087258,1.135466,1.143360,1.040895,1.085651,1.221685,1.028809,1.455664,1.031885,1.297628,1.146529,0.912545,1.182750,0.966097,1.134447,1.113723,1.050463,1.065192,1.124333,1.207424,1.052502,0.917616,1.130583,1.278387,1.380450,1.274116,1.255161,1.171882,1.175204,1.112195,1.108485,1.123926,1.135364,1.171351,1.225159,1.177544,1.139257,1.144117,0.953144,1.022476,0.973466,1.162762,1.198140,1.141849,0.901485,0.000000,1.102152,0.868740,1.112436,0.875557,1.027388,0.869264,0.917371,0.899177,0.862675,1.023540,0.932127,0.874926,0.951350,1.005619,1.089375,1.082324,0.994918,1.181441
蓝/阿Q正传__chunk003,1.163824,1.406234,1.259633,1.410816,1.306375,1.231044,1.311261,1.315009,1.256151,1.484907,1.278529,1.536152,1.010643,1.119607,1.074681,1.172848,1.089821,1.087631,1.253546,1.291611,1.298952,1.465891,1.178130,1.264494,1.332896,1.202051,1.096367,1.301682,1.257402,1.363057,1.231539,1.205803,1.097549,1.447025,1.371348,1.403624,1.435139,1.444580,1.276853,1.311946,1.167799,1.236899,1.196547,1.325709,1.337353,1.210933,1.344827,1.252465,1.193707,1.122628,1.221532,1.151124,1.194853,1.269736,1.222434,1.100417,1.186996,1.141619,1.181504,1.097690,1.116024,1.067750,1.166175,1.226657,1.129939,1.235262,1.157970,1.070478,0.887838,1.189506,1.003713,1.106580,0.888370,1.155667,1.078470,0.993611,1.269059,1.023611,1.032075,1.038097,1.089931,0.942410,1.130397,1.045185,1.039930,1.037359,1.080961,1.183330,1.242016,1.222200,1.091628,1.158836,1.285681,1.235952,1.176127,1.415508,1.243349,0.933008,1.139194,0.954687,1.274455,1.130677,1.031445,1.160318,1.102493,1.262044,1.247017,1.071706,1.152806,1.188860,0.973444,1.257771,1.138112,1.219786,1.020026,0.987302,1.062650,1.296023,1.223456,1.071409,1.073072,1.202397,1.118328,1.158406,1.139767,1.269720,1.134208,1.189083,1.286426,1.161346,1.213614,1.083694,1.069178,1.268534,1.096800,1.125921,1.281471,1.159097,1.194929,1.133693,1.031657,1.118639,1.058687,0.893536,1.040316,1.094881,1.085725,1.166868,1.052833,1.102152,0.000000,0.916005,0.946954,0.960087,0.969930,0.958353,0.937065,1.014154,1.041874,0.952274,1.070832,0.896699,0.972403,0.965308,1.153262,0.952417,0.980402,1.117399
蓝/阿Q正传__chunk004,1.135496,1.193158,1.116893,1.149284,1.172816,1.113876,1.171372,1.142834,1.086900,1.159767,1.044554,1.316719,1.077386,1.068352,0.980824,1.133768,0.980081,0.861876,1.144514,1.204795,1.125729,1.221585,1.072057,1.285143,1.382776,1.137571,1.050593,1.090733,1.264122,1.331846,1.232254,1.049011,1.067531,1.262881,1.297554,1.371207,1.197661,1.447371,1.041615,1.085332,1.101062,1.222916,1.065282,1.156118,1.169947,1.116735,1.226187,1.227902,1.111092,1.123517,1.117729,1.029301,1.068567,1.104882,1.132338,1.047680,1.134103,0.945283,1.147083,0.894914,1.031361,1.016278,1.027837,1.113112,1.108854,1.218625,1.004133,0.959639,0.934572,0.811576,0.954876,1.028994,0.755752,0.957506,0.917647,0.899644,1.058456,0.978384,1.047117,0.974318,0.938814,1.059779,1.063648,1.068823,1.056055,1.008269,1.052168,1.107625,1.142205,1.167436,0.988794,1.039403,1.198967,1.002222,0.998381,1.212584,1.076065,0.922879,0.995804,0.876852,1.134544,0.987629,1.018815,1.096876,1.076784,1.153671,1.079027,0.964776,1.050634,1.135084,0.943966,1.215263,1.016724,1.251593,1.079322,0.842352,0.972600,1.133335,1.257316,1.106670,1.072577,1.075080,1.040531,1.130389,0.956681,1.003133,0.993866,1.107823,1.279629,1.199384,1.165717,0.986689,1.060320,1.034395,1.019993,1.095852,1.069583,1.208436,1.078250,0.903144,1.091243,0.907872,0.972087,0.871472,0.945166,1.042877,1.031508,1.080871,0.876559,0.868740,0.916005,0.000000,0.838196,0.978244,0.887574,0.806161,0.910611,0.799956,0.868509,0.966688,0.933406,0.661395,0.871772,0.992411,0.994467,0.957232,0.924021,0.963022
蓝/阿Q正传__chunk005,1.272667,1.419693,1.136487,1.346340,1.248569,1.136788,1.266017,1.276348,1.114454,1.296515,1.246815,1.475173,1.062948,1.194475,0.977873,1.245155,1.026080,1.098485,1.197414,1.334016,1.153836,1.330137,1.147689,1.340301,1.391025,1.348283,1.120035,1.152201,1.296275,1.307190,1.298901,1.137828,1.013975,1.333556,1.443867,1.509309,1.470206,1.635377,1.235397,1.353843,1.223836,1.272225,1.093394,1.245533,1.183994,1.292660,1.301030,1.446989,1.229930,1.144536,1.127348,1.085905,1.096416,1.285263,1.155134,1.118088,1.207465,1.014369,1.167170,0.931378,0.955742,1.061059,0.951935,1.110687,1.202639,1.264822,1.196446,1.104841,1.002676,1.155157,0.879430,1.152039,0.844010,1.079398,0.998796,1.048187,1.166166,1.030378,1.058385,0.994616,1.089889,1.057821,1.041332,1.045764,1.096026,0.971819,1.025172,1.133505,1.195930,1.148649,1.041675,1.102780,1.200871,1.024046,1.058573,1.246967,1.189968,1.020248,1.048186,0.816133,1.222884,1.044196,1.076742,1.104641,1.183360,1.226145,1.104176,0.959382,1.112072,1.219383,1.068861,1.138749,1.022337,1.288846,0.991284,0.923957,0.911363,1.322212,1.417339,1.247655,1.038327,1.215674,1.106070,1.127527,0.997654,1.049512,1.121544,1.149178,1.255649,1.257634,1.209378,1.078255,1.072896,1.149267,0.964785,1.130997,1.112309,1.171236,1.066232,0.988969,1.128774,0.917025,0.979148,0.910815,0.937149,1.005774,1.033140,1.247540,0.971398,1.112436,0.946954,0.838196,0.000000,1.106728,0.859917,0.853812,0.876271,0.937240,0.921013,0.884986,0.994953,0.831661,0.987036,0.898117,0.898246,0.941244,0.914787,0.941863
蓝/阿Q正传__chunk006,0.987490,1.158868,1.121906,1.179984,1.206898,1.140711,1.044877,1.119493,1.068171,1.157027,1.143052,1.152211,0.991641,1.065896,1.051122,1.088834,0.845775,0.887187,1.035921,1.132902,0.982943,1.237430,1.035063,1.132927,1.239195,1.051510,1.037970,1.023753,1.112495,1.152464,1.110090,1.089069,1.128854,1.297972,1.203231,1.375929,1.163142,1.249760,1.032488,0.960734,1.041739,1.139393,1.030394,1.065493,1.119318,1.106880,1.056597,1.198098,1.108141,1.116095,0.992644,0.999031,1.045520,1.115589,1.147426,1.024045,1.112602,1.074541,1.025246,1.034963,1.018737,1.036522,1.018897,1.106138,1.131584,1.010175,0.932996,1.036266,0.844591,0.998271,0.923746,0.700356,0.929217,1.036513,1.009397,0.841559,1.045423,0.911193,0.868041,0.917766,1.033296,1.082239,1.022417,0.948079,1.139806,0.958606,1.084111,1.131877,1.182920,1.142878,1.061456,1.117361,1.239000,0.989841,1.023039,1.361882,1.198243,0.990457,0.982608,0.968715,1.262744,0.894238,1.024954,1.065133,1.101757,1.227539,1.172647,0.968332,1.006640,1.092889,0.972568,1.259421,1.010755,1.134282,1.037036,1.000678,0.979656,1.051194,1.106757,0.972308,1.036263,1.073994,1.060342,1.196630,1.002032,1.009845,1.024429,1.138379,1.233929,1.225554,1.181331,1.137758,1.056543,1.162653,1.104977,1.037073,1.147650,1.097979,1.160819,1.099350,1.012769,1.058767,0.933909,0.989408,1.014321,1.093788,1.063146,1.037689,0.916443,0.875557,0.960087,0.978244,1.106728,0.000000,0.955949,0.927558,0.952957,0.854231,0.888605,1.027985,0.904906,0.927821,0.965403,0.953038,1.070017,1.032599,1.013141,1.047641
蓝/阿Q正传__chunk007,1.225074,1.308903,1.159416,1.267544,1.228781,1.142299,1.152696,1.049171,1.168774,1.367274,1.227838,1.317367,0.897012,1.063950,0.911700,1.073530,1.060557,1.106893,1.178278,1.273084,1.053352,1.367669,1.102456,1.296189,1.306904,1.156233,1.045027,1.275395,1.235026,1.179468,1.188468,0.984450,1.015555,1.316295,1.429853,1.430564,1.465880,1.568964,1.023171,1.269100,1.087144,1.028708,1.065064,1.362136,1.206452,1.300860,1.204759,1.279361,1.257215,1.119983,1.084354,1.148985,1.008601,1.234692,1.086944,0.966161,1.003012,0.905955,1.061947,0.907179,0.816145,0.916216,0.860596,1.135659,1.017701,1.101296,1.127028,1.092089,1.083704,1.167697,0.905410,1.028275,0.727164,1.022697,0.920749,0.930256,1.119084,0.925191,0.940738,0.865243,1.139909,0.936230,1.058923,0.829790,1.134029,0.936980,1.080977,1.128331,1.118644,1.128170,1.110565,1.096327,1.124775,0.878651,0.896028,1.271678,1.122467,0.875825,1.043030,0.779589,1.079287,1.017009,0.980447,1.117522,1.041323,1.121895,1.097734,0.841889,1.050369,1.056943,1.006752,1.060771,1.094732,1.227576,0.916358,0.869203,0.785237,1.242753,1.291309,1.246773,0.841483,1.176075,0.958716,0.951690,1.000344,1.098495,1.053363,1.149952,1.190191,1.237952,1.111097,1.046720,0.983142,1.091658,0.953354,1.090913,1.102160,0.969074,0.987531,0.900580,0.820882,0.899189,0.847415,0.791416,0.816839,0.977883,1.006265,1.079171,0.879054,1.027388,0.969930,0.887574,0.859917,0.955949,0.000000,0.880974,0.839698,0.891420,0.852777,0.818037,0.893742,0.691304,0.830580,0.844040,0.908008,0.823256,1.005423,0.881342
蓝/阿Q正传__chunk008,1.128120,1.320459,1.255823,1.227311,1.190242,1.116376,1.177671,1.109992,1.073304,1.230032,1.112017,1.235764,0.986012,1.001732,1.071940,1.048027,0.860701,0.984027,1.144518,1.130814,1.111504,1.191428,1.054517,1.192342,1.287380,1.208959,1.154112,1.069902,1.198558,1.328540,1.164098,1.113765,0.960701,1.375840,1.351590,1.342035,1.230507,1.350514,1.135425,1.145623,1.059683,1.189597,1.102615,1.213878,1.218369,1.176232,1.168504,1.232526,1.230451,1.087178,1.148044,0.992312,1.079342,1.135949,1.102212,1.094897,1.075964,0.925267,1.084871,1.001398,0.925597,1.036712,1.020872,1.053307,1.017251,1.037704,1.020655,0.990711,0.982868,1.105764,0.893024,0.986541,0.897391,0.910399,0.928301,0.883268,1.029419,0.992622,0.951444,0.910496,1.025764,0.920192,1.085781,0.933969,1.053441,0.910893,0.984116,1.172965,1.162509,1.091496,1.087430,1.096720,1.168842,0.954944,0.918181,1.112016,1.092262,0.945752,1.023301,0.898359,1.094655,0.882259,1.010180,1.007940,1.104675,1.135906,1.037998,0.927665,0.951441,1.185709,1.050460,1.270375,0.837140,1.212950,1.024594,0.915361,0.925461,1.175544,1.158349,1.109711,1.050390,1.031900,0.988313,1.045630,0.996322,1.031251,1.010033,1.171821,1.226942,1.120263,1.134821,1.027832,0.995459,1.096044,0.945943,0.883201,1.053809,1.083398,1.132650,0.925872,1.036764,0.993977,0.874225,0.926228,0.934578,1.116572,1.082990,1.051733,0.936950,0.869264,0.958353,0.806161,0.853812,0.927558,0.880974,0.000000,0.934418,0.775994,0.886809,0.940638,0.880868,0.772538,0.785837,0.955874,1.054745,0.922618,0.920405,0.929549
蓝/阿Q正传__chunk009,1.088444,1.187028,1.014984,1.140981,1.107299,1.059506,1.185411,1.057907,1.032968,1.234411,1.060275,1.195643,1.018589,0.994207,0.873692,1.062448,0.993895,0.927136,1.007365,1.067515,0.971843,1.294731,0.936193,1.011056,1.241974,1.057251,1.089622,1.065085,1.110922,1.195369,1.070286,1.044975,0.985374,1.344923,1.148432,1.253035,1.211973,1.312620,0.957006,1.076339,0.940940,1.037923,1.010822,1.147089,1.005198,1.068480,1.096578,1.189296,1.106892,1.000980,1.022719,0.976148,1.008299,1.059686,1.058461,0.908223,0.936409,0.852803,0.961738,0.838586,0.880201,0.881866,0.933231,1.073123,1.006311,1.068695,1.075849,0.936609,0.882701,1.030686,0.876259,1.021080,0.747351,1.023820,0.622780,0.925032,1.012027,0.876904,0.872834,0.941553,0.969173,0.856231,0.990828,0.836024,1.012565,0.851924,1.084886,1.052410,1.064330,1.004641,1.035446,1.043645,1.051586,1.030750,0.894246,1.165694,1.057639,0.907861,0.961754,0.817981,1.086468,0.957854,0.816030,0.947529,0.940498,1.052976,1.057300,0.944910,0.929898,1.021731,0.937376,1.149437,0.932172,1.117429,0.868444,0.874542,0.906217,1.103803,1.176879,1.106793,0.899866,0.996979,0.902235,0.994264,0.987946,0.961026,0.961998,0.957202,1.133806,1.084153,1.160170,0.996307,1.002205,1.154482,0.905678,0.924935,1.069770,0.912887,0.905725,0.980529,1.043183,0.911388,0.791219,0.808621,0.903344,1.035337,0.988835,1.097099,0.926335,0.917371,0.937065,0.910611,0.876271,0.952957,0.839698,0.934418,0.000000,0.876479,0.899746,0.773487,0.915324,0.869856,0.767023,0.840627,0.988735,0.824709,0.880122,0.951274
蓝/阿Q正传__chunk010,1.104731,1.178461,1.116354,1.107151,1.114179,1.086370,1.148421,1.061944,0.955949,1.159050,0.993451,1.122799,1.000341,1.123415,0.942858,1.065637,0.849238,0.929347,1.076133,1.114422,1.020339,1.287261,0.962225,1.158572,1.154659,1.070830,1.140623,1.033503,1.138227,1.281045,1.168426,0.955418,1.041639,1.144939,1.181301,1.288246,1.253282,1.312698,0.973351,1.054470,1.006182,1.161905,1.021666,1.142232,1.010139,1.154628,1.036956,1.158874,1.154290,1.072823,0.962064,0.891897,1.047151,1.124399,0.999609,0.976590,1.070331,0.992723,1.059249,1.003996,1.015415,0.977295,1.063216,1.095368,1.022293,1.015389,0.921355,1.006167,0.891069,0.954787,0.932500,1.016339,0.854367,0.915524,1.014729,0.672606,0.838221,0.945085,0.874635,0.934724,1.043657,0.946851,1.022570,0.935832,0.922216,0.885198,1.078047,1.150614,1.156012,1.114064,1.067175,1.106794,1.147273,0.961476,0.953502,1.225310,1.122996,0.973338,1.004424,0.941219,1.088350,0.787363,0.977758,0.998437,0.971112,1.138782,1.158183,0.807358,0.988889,1.048574,0.791548,1.310669,0.886065,1.243472,1.051218,0.794699,0.925224,1.022485,1.082895,1.194483,0.899373,0.990096,0.937190,1.099094,0.907837,0.964613,1.001253,0.997856,1.272021,1.120406,1.168318,0.923708,0.952475,1.080132,1.058069,0.989035,0.966108,1.013724,1.071315,1.033628,1.065143,1.030900,0.987689,0.889861,0.952646,1.007721,1.023579,0.899506,0.891207,0.899177,1.014154,0.799956,0.937240,0.854231,0.891420,0.775994,0.876479,0.000000,0.692706,0.966755,0.878348,0.737663,0.861417,0.979132,1.005099,0.938167,0.827648,0.854051
蓝/阿Q正传__chunk011,1.109279,1.219286,1.111145,1.070648,1.111913,1.057888,1.102900,1.071523,1.049750,1.180704,1.034944,1.130294,1.045324,1.081270,1.010729,1.037906,0.865059,0.872841,1.033241,1.084004,1.056141,1.241627,1.005561,1.137571,1.235364,1.198264,1.129365,0.975148,1.075391,1.184304,1.133587,1.021950,0.884854,1.185557,1.148770,1.316116,1.252250,1.317695,1.097930,1.028161,0.884197,1.078846,0.976328,1.113728,1.014808,1.136548,1.145861,1.110706,1.163164,1.106880,0.969007,0.986629,1.039728,1.167961,1.017461,0.926189,1.026907,0.946122,0.924627,0.991652,0.884619,0.999464,1.041859,1.102679,1.008341,0.938037,0.997985,1.002057,0.969247,1.001451,1.003681,1.063408,0.948098,0.990974,0.965611,0.788656,0.844936,0.925760,0.926068,0.961522,1.071952,0.979485,1.007393,0.916045,1.014587,0.945232,1.076887,1.148125,1.185616,1.010277,1.073440,1.048078,1.092471,0.909519,0.966396,1.155082,1.136418,0.981618,1.040665,0.849878,1.122524,0.840791,0.948152,0.817916,0.981025,1.021664,1.089866,0.783250,1.052412,1.093557,0.964855,1.243357,0.876351,1.192402,0.887586,0.894887,0.850057,1.023172,1.144101,1.077493,0.921029,0.907305,0.987356,1.077340,0.958421,0.868797,1.051351,1.084904,1.255209,1.211089,1.059493,0.875018,0.994436,1.017812,0.987677,0.970367,0.905675,1.041249,1.004401,0.947345,1.029569,1.016061,0.910038,0.982248,0.866213,1.005605,0.989889,0.973975,0.903870,0.862675,1.041874,0.868509,0.921013,0.888605,0.852777,0.886809,0.899746,0.692706,0.000000,0.918501,0.822449,0.743163,0.887841,0.828380,0.935487,0.848413,0.905252,0.965955
蓝/阿Q正传__chunk012,1.079018,1.096830,1.057771,1.209642,1.212160,0.959370,1.184131,1.161676,0.985200,1.238107,1.105756,1.118404,0.882490,0.958181,0.969009,1.128694,1.006714,0.904691,1.078683,1.042422,1.047543,1.263637,0.892499,1.156639,1.151153,1.085083,0.960435,1.091505,1.091207,1.184947,1.063727,1.044996,0.879899,1.353786,1.131175,1.199852,1.265160,1.269272,0.989127,1.140126,1.025745,1.026496,0.913875,1.241031,1.129702,1.209439,1.191746,1.296539,1.048686,0.951056,0.956877,0.943228,0.959962,1.087549,0.993497,0.882662,1.017020,0.933962,1.014866,0.885525,0.845222,0.853374,0.938993,1.088082,0.984021,1.112918,1.052267,1.074819,1.026076,1.064860,0.936367,1.031207,0.791979,1.047699,0.960832,0.978393,1.109178,0.767940,0.937366,0.967921,1.062041,0.964395,1.083795,0.928106,1.013222,0.819397,1.043439,0.944875,1.041974,0.909404,0.965452,0.957985,1.158473,0.974760,0.889905,1.066952,0.970672,0.905718,0.867268,0.777264,1.119949,0.951661,0.762892,0.893137,0.924852,1.099471,0.963788,0.756620,0.954653,0.970277,0.922717,1.060391,0.965811,0.943656,0.875839,0.934491,0.816283,0.983516,1.147332,0.928178,0.862896,1.042001,0.976884,0.880037,0.943293,0.934289,0.918680,0.963935,1.108746,1.141180,1.115111,0.907306,0.878148,1.009425,0.787993,0.934639,0.952683,0.964080,1.000425,0.893602,0.909849,0.960828,0.848599,0.889033,0.899157,0.940254,0.984592,1.154078,0.918446,1.023540,0.952274,0.966688,0.884986,1.027985,0.818037,0.940638,0.773487,0.966755,0.918501,0.000000,0.929907,0.888038,0.814769,0.818898,1.036456,0.857149,0.905278,0.970499
